"conc_group","filter_ok_unter_gok","HA","kf_bez","gwn_mean","sand_depth_weighted_mean","corg_gehalt_depth_weighted_mean","Makroporen_rounded","area_sentinel_id_12","area_sentinel_id_16","area_sentinel_id_20"
"2",6,"P","2",146.457015991211,84.60941,0.774,"1",257331.767476334,26400,145010.999086365
"1",6.12,"P","2",106.089622497559,85.78128,1.032,"1",148861.456198152,22371.5308745707,60123.0243728807
"1",2.15,"P","3",133.704559326172,45.000075,4.515,"2",4733.33333333333,127778.551386809,72404.6335352429
"2",10,"P","2",43.7337989807129,18.06079,3.096,"2",36401.8082440644,40093.2682446126,56253.0478193735
"1",6,"P","2",8.60953426361084,92.8125,0.946,"1",49335.2802559268,39884.5075177203,93565.4493094826
"1",27,"P","2",251.284164428711,92.8125,0.774,"1",15066.6666666667,22033.3333333333,609324.507710792
"2",12,"P","2",79.7157211303711,38.28132,1.505,"2",233914.524675397,125994.293727415,137120.952869765
"1",3.1,"P","2",118.450790405273,92.8125,0.5246,"1",0,56169.6621353428,306882.533316749
"2",27,"P","2",80.3741760253906,84.95315,0.946,"1",214837.948870684,1833.33333333333,90891.8082156917
"1",13,"P","2",82.746208190918,86.601589,0.9718,"1",217460.98687836,64333.1007372743,197503.4611645
"1",17,"P","2",142.12629699707,66.5625,0.989,"2",9736.75004601173,77835.5066948175,66.6666666666667
"1",26,"P","2",175.911117553711,89.7375,0.946,"1",0,9660.57259632895,122313.577440629
"1",5.3,"P","2",133.335235595703,43.48441,1.032,"1",114998.29609065,62279.7263817922,140757.810130822
"2",1.5,"P","2",113.793609619141,69.67502,1.548,"1",246217.776586449,22364.6310744109,160316.585614438
"1",12,"P","2",62.9573669433594,92.8125,1.075,"1",69466.2218303555,27808.9392081214,216402.895716674
"2",5,"P","2",102.322814941406,92.8125,2.064,"1",232526.024033425,9233.9301143055,290874.610214812
"1",4,"P","3",160.344848632812,34.440725,1.677,"2",0,42728.8132962197,129695.087007561
"1",9.35,"K","2",61.7923774719238,45.3126,2.5628,"1",173050.047014824,49.9785453081131,237329.978829723
"1",3,"P","2",155.399520874023,74.237853,1.548,"1",24930.3169818013,58800,225580.487316894
"1",6.5,"P","3",112.451667785645,17.11544,1.548,"3",0,369185.703472186,44599.7926617662
"2",8,"P","2",57.2189445495605,92.8125,1.376,"1",490034.415610317,0,97856.1515140801
"1",4.47,"P","3",167.40559387207,15.1885,3.612,"2",13933.3333333333,11433.3333333333,187618.574321
"1",18,"P","2",119.570526123047,89.7375,0.946,"1",0,20362.246522106,820533.138554405
"1",2.2,"K","2",118.362991333008,51.35941,1.892,"1",96821.2606014878,23795.5311267326,242887.786976254
"1",22,"P","2",70.9242477416992,71.098175,1.29,"1",45854.186313812,7818.69851690329,41978.9182486866
"1",12,"K/Ka","2",61.812572479248,52.315675,0.774,"2",369983.119076098,368.994139383237,366919.629585097
"1",7,"P","2",108.349098205566,54.34504,3.053,"1",102024.53919601,41670.6661793947,209863.196274206
"1",10.7,"P","3",219.817474365234,40.3407,1.548,"2",20300.8321684192,133.333333333333,183543.933767686
"1",3.1,"P","2",74.5209274291992,38.28132,1.505,"2",202361.18349729,76641.4040594482,116870.800124466
"1",6,"P","2",158.081680297852,92.8125,2.064,"1",41470.8778806912,96301.5614621982,424613.602225304
"2",6,"P","2",129.985946655273,92.8125,0.5246,"1",403400.958261528,89061.5758768399,185609.462998644
"1",4,"P","3",157.872528076172,45.000075,4.515,"2",76463.2249901692,223008.449492922,264129.510926968
"1",7.5,"P","2",200.64013671875,20.66434,2.15,"3",15853.2342520853,15409.9660244163,45498.0259872507
"1",27.2,"K","1",72.9369049072266,45.3126,1.29,"2",0,933.333333333333,280551.58030992
"1",5.76,"P","2",65.1501007080078,92.8125,2.236,"1",404308.692147316,44064.3859308368,113182.414675485
"2",2.2,"P","2",193.602310180664,13.1011,16.942,"1",134337.184621575,538561.78302497,208337.872105076
"1",9.9,"P","3",14.1799240112305,31.157885,3.225,"3",151492.51059427,118975.321073085,126362.358283991
"1",18,"P","2",91.9762878417969,32.167235,1.763,"2",399504.966218228,195776.606359356,126194.43469656
"1",6.08,"K/P","1",79.0717010498047,15.8843,1.032,"2",475472.517091718,9666.66666666667,202294.430542704
"1",30.11,"P","2",74.5283432006836,86.601589,0.9718,"1",92171.9724734236,128933.333333333,11986.4028106133
"1",38,"P","2",53.1887054443359,69.4188,1.29,"1",389617.727916825,20683.2733207305,88697.0749960882
"2",2.6,"P","2",99.2564163208008,46.94383,1.505,"2",730446.255802927,66.6666666666667,127471.515489517
"1",50,"P","2",106.090187072754,86.64376,1.032,"1",26303.0678702674,33766.6666666667,194644.073080382
"1",5.1,"P","3",180.586242675781,54.37193,1.548,"2",68582.6145551104,56022.5254209011,87993.7195951042
"1",13.2,"P","2",64.8131790161133,89.7375,0.946,"1",22330.9151426423,21304.6636741608,293817.60430823
"2",9,"P","2",166.069885253906,89.7375,0.946,"1",244231.089497969,8033.33333333333,185492.467486169
"1",3,"P","2",104.76008605957,92.8125,1.548,"1",0,3733.33333333333,209922.397023911
"1",7.6,"P","2",64.3672027587891,49.834445,1.806,"2",0,1641214.64751805,18976.9896481186
"1",26.5,"P","2",62.2020072937012,39.97351,2.838,"2",641923.300066924,13373.1691063678,48478.5651855171
"2",6.3,"P","2",144.625595092773,55.36254,1.634,"2",50541.5794307473,58968.2290940856,98368.3526645104
"1",10,"P","2",74.4272613525391,92.8125,2.408,"1",66264.8840447888,2595.32141382806,62477.9634213696
"1",2,"P","3",331.412780761719,45.000075,4.515,"2",0,33.3333333333333,180799.862589677
"1",16.5,"K/Ka","1",61.6177062988281,20.66434,2.15,"3",71760.3741701227,270506.98332447,109686.713959888
"1",32,"P","2",61.1046485900879,92.8125,1.247,"1",0,13621.8276231084,422956.980466267
"2",10.73,"P","2",111.159393310547,48.429715,0.989,"2",482699.12999045,12855.5571175646,61079.7406201561
"1",15.59,"P","2",223.566284179688,92.8125,1.978,"1",59615.3821101141,48050.4233608643,232803.84775931
"1",6.3,"K/Ka","2",51.6995010375977,22.5938,2.236,"1",287827.102435504,80515.5832971679,227959.57189756
"1",12,"P","2",46.9740180969238,60.40002,2.15,"2",94786.1606140383,66679.0150966757,166517.509853126
"1",27,"K","1",92.9404525756836,92.8125,2.6316,"1",233384.441542759,6433.33333333333,437437.533801212
"1",4,"K/Ka","2",132.958038330078,22.5938,2.236,"1",4433.33333333333,9947.43101994391,200277.668536974
"1",4.2,"K/Ka","2",19.671875,14.4927,1.72,"2",296308.625506176,74256.6198889074,131503.21828158
"1",20.3,"K","1",74.8324737548828,19.443875,1.29,"2",464605.506931636,30618.3536786962,191000.497072622
"2",15,"P","2",87.3425903320312,70.77502,1.548,"1",737138.301287282,23466.6666666667,90266.5185786105
"1",26.05,"P","2",182.028335571289,92.8125,0.5246,"1",94718.4465198756,26118.0138760557,236613.509386494
"1",12,"K","1",131.981216430664,76.576914,1.4018,"1",46192.3665886454,15366.6666666667,109212.074195237
"1",6.5,"P","2",174.583908081055,13.1011,4.902,"2",0,42152.1925620114,346595.937088986
"1",8.5,"P","2",53.5833778381348,92.8125,1.376,"1",0,21666.6666666667,108703.485110346
"1",10.3,"P","3",109.764213562012,17.11544,1.548,"3",7337.95761105915,708165.996575845,2892.571524779
"1",30.8,"P","2",56.9788017272949,86.95315,1.376,"1",0,11121.6232143498,126962.365820076
"1",8,"P","2",223.886962890625,92.8125,1.763,"1",26466.6666666667,59384.1014384603,117670.058752395
"1",19.996,"P","2",59.3395957946777,92.8125,3.698,"1",0,837.140381553521,131855.526735676
"2",9.6,"P","2",109.782318115234,78.66567,1.548,"1",305670.913346379,26224.1942540066,153141.119665653
"1",17,"K","2",60.1801910400391,31.26994,1.935,"1",132406.62593826,12500,145710.356779288
"2",13.6,"P","2",99.1430740356445,92.8125,0.7826,"1",18566.6666666667,4666.66666666667,81515.1398516985
"1",7.02,"P","2",44.5734710693359,92.8125,2.408,"1",32866.6666666667,2900,142230.792114969
"1",18,"P","2",61.4087295532227,80.59533,1.376,"1",582487.612568162,10630.134599231,92204.0961502547
"1",50,"P","2",76.3889236450195,15.9589,1.935,"2",353926.033481096,4500,87122.8281958611
"1",11.9,"P","2",52.4884262084961,60.40002,2.15,"2",14083.3150485166,133923.460691955,592997.679642043
"1",7.28,"P","2",89.7150039672852,22.84962,2.838,"3",0,602242.829918124,32832.7016975857
"1",3,"K/Ka","2",177.743957519531,13.1011,4.902,"2",58736.5677841008,7042.85343670781,153652.433882359
"1",6,"P","2",183.44189453125,86.601589,0.9718,"1",40103.4126916768,18181.3476724705,96411.7302958698
"1",35.11,"P","2",101.246025085449,92.8125,1.118,"1",26357.5199063246,700,138353.963453306
"1",2,"P","2",106.02806854248,19.69961,3.354,"3",266167.890384964,328825.699085224,63235.4525133579
"1",9.35,"P","3",248.538803100586,54.37193,1.548,"2",81671.8264413377,30566.6666666667,109391.983558889
"1",5.5,"P","2",68.7947158813477,92.8125,0.9288,"1",0,9200,64220.8042701085
"1",6,"P","3",185.004989624023,45.845405,1.548,"2",49479.2239271902,31424.3222403917,103486.355792554
"1",9.1,"P","2",74.9267654418945,92.8125,0.7826,"1",19884.0737867324,16139.4075708464,62889.8754960547
"1",8,"K/Ka","2",63.8484954833984,15.9589,0.645,"2",350590.848128211,27266.6666666667,94224.9865077087
"1",4.73,"P","2",20.4304466247559,89.29689,3.268,"1",0,261114.311683116,403784.676645696
"1",29,"P","2",56.0084991455078,27.514155,2.967,"1",0.0761914843072494,300,214718.083822541
"1",6,"P","2",80.0342178344727,43.574127,1.72,"2",229786.574593583,11933.3333333333,119515.243121531
"1",6.8,"P","2",54.8608512878418,12.9465,4.171,"2",63831.480510787,131788.113432921,111395.078675391
"2",33,"K/Ka","2",17.9081439971924,13.7969,2.58,"2",558169.321299347,174293.709856968,24584.6898977955
"1",4.4,"P","3",297.654327392578,49.512565,8.514,"2",5566.66666666667,46663.882931546,46587.3233135091
"1",7,"P","2",193.28678894043,27.54695,3.225,"2",0,19066.3890364444,30346.5147637311
"1",3.14,"P","2",59.6512413024902,92.8125,3.698,"1",20154.3603730543,1866.66666666667,39582.7564756367
"1",37,"K/Ka","2",222.576248168945,30.2938,1.032,"1",34447.9523202637,7559.22193852603,128134.936245998
"1",17,"P","2",96.3674545288086,71.7563,0.86,"1",458863.587825293,5200,154091.710639277
"1",8.5,"K","2",63.7391738891602,15.474275,1.419,"2",28387.525256308,1629.61336001754,283421.963194339
"1",4.2,"P","3",190.862380981445,64.78444,1.5652,"1",583.832427362601,275877.198121518,103872.329548397
"2",4.16,"P","2",76.1127777099609,51.8469,0.344,"2",455249.876024244,26026.5826542784,35394.6846000229
"1",15.9,"P","2",93.4442367553711,92.8125,0.7826,"1",0,1933.33333333333,96803.6382866524
"1",7,"P","3",58.9501342773438,92.8125,2.064,"1",73788.5660218618,359231.803097099,136619.563568911
"1",11.4,"P","3",199.897979736328,60.47505,1.548,"2",35393.5222992518,23823.1460519329,197581.598278189
"1",24.2,"K","1",60.0815048217773,49.5358,1.47428571428571,"1",478947.341466153,12785.584908752,246387.773611847
"1",47.5,"K","2",117.419937133789,92.8125,2.6316,"1",129371.910268764,0,277507.23163452
"2",14.1,"P","2",194.739730834961,92.8125,0.774,"1",233.333333333333,283804.199273863,297942.559012981
"1",7.8,"P","3",178.757339477539,32.03132,2.0382,"1",66.6666666666667,1393.05428887407,174684.097373132
"2",39,"K/Ka","2",39.4690132141113,15.097836,1.548,"2",486134.072801291,34112.3295017785,4365.12198646863
"2",11.2,"P","2",63.6841506958008,72.978175,1.376,"1",455888.168724174,333.333333333333,67892.1513445054
"1",4.1,"P","3",194.728973388672,27.492265,1.548,"2",66558.54546763,419769.276106914,13619.8272688639
"1",25.95,"P","2",167.797012329102,69.4188,1.29,"1",384321.240812556,35234.0581305635,98840.5758804952
"1",17,"P","2",133.644027709961,71.231593,1.548,"1",0,58100,210139.756008228
"1",4.7,"P","2",254.817962646484,92.8125,1.677,"1",0,792.787090937297,258972.086936523
"1",13.5,"P","2",176.217956542969,70.648455,0.86,"2",45913.9117754444,480764.351943321,134656.514279329
"1",13.5,"P","2",50.8260650634766,69.67502,1.548,"1",851940.155608394,378.615342577299,79566.9084018804
"1",10.4,"P","2",170.716384887695,92.8125,0.8686,"1",37266.6666666667,20380.5054615458,155301.737628466
"1",21.2,"P","2",35.8336334228516,72.13755,0.946,"1",806709.308464174,13845.5233678222,107479.890658038
"1",3.4,"P","3",172.53742980957,31.26994,1.935,"1",0,80881.4492116973,354070.79086046
"1",46,"K/Ka","2",132.971710205078,20.369375,1.333,"1",280790.171661652,106921.167081983,186131.311687617
"2",11,"P","2",80.2718200683594,86.95315,1.376,"1",87558.3727511136,20866.6666666667,144005.086601355
"1",32,"P","2",144.257888793945,55.04067,1.634,"2",423393.661575694,3088.07843439281,241079.443380182
"1",1.5,"P","2",194.602142333984,22.02128,1.032,"1",23070.0085989044,7818.51068691661,373578.600445937
"1",71.4,"P","2",72.2707366943359,66.5625,0.989,"2",33.3333333333333,212682.074630884,15700
"2",2,"K","2",42.6940155029297,14.21438,3.44,"2",42176.5419759555,9178.97311194489,73908.749571722
"2",2.1,"P","2",49.4409484863281,92.8125,0.8686,"1",36566.6666666667,59133.3333333333,168687.214035774
"2",11,"P","2",137.53092956543,85.739085,0.645,"1",0,3630.42782996005,189696.649716957
"1",4,"P","2",18.2295322418213,14.21438,3.44,"2",428442.728341444,11352.0315090815,110564.923124776
"1",6.7,"K","1",166.265747070312,59.63754,3.5088,"1",0,1181.30135464792,513024.400796697
"1",2.92,"P","3",260.107116699219,53.33288,2.451,"1",51811.1469690998,5133.33333333333,174828.48016811
"1",4.32,"P","3",189.411254882812,15.1885,3.612,"2",151007.8044602,180227.264409505,47994.1147273717
"2",28,"P","2",111.438056945801,84.60941,0.774,"1",329579.09573776,126793.765634896,158068.066602852
"1",1.5,"P","2",29.421314239502,14.4927,1.72,"2",204793.391068652,92913.1147782003,93017.7061275269
"1",3,"P","2",259.283966064453,31.26994,1.935,"1",514.750415738672,48211.3269347154,72372.45814562
"1",2.6,"P","3",104.873382568359,47.8438,1.548,"2",0,179612.423626449,121062.923868715
"2",10,"P","2",64.3855285644531,19.24891,2.322,"2",182468.241466333,59695.3255248256,85975.2289489843
"1",21,"P","2",91.8414001464844,13.10458,1.548,"1",12830.9103530159,185606.750856433,55828.4864593452
"1",14,"P","2",174.709320068359,92.8125,0.5246,"1",0,81725.2863096617,110958.626476818
"1",3.7,"P","2",129.118774414062,92.8125,1.376,"1",156061.644109236,11433.3333333333,248045.366031226
"1",8,"P","2",155.673370361328,92.8125,2.064,"1",41.9140546778181,59845.114616747,266024.803184024
"1",0.5,"P","2",130.35954284668,27.58132,3.354,"1",0,384679.180919075,62914.9275522369
"1",30,"P","2",236.390350341797,20.3197,1.935,"2",0,11762.6306980848,79921.3979012876
"1",3.9,"P","2",216.955032348633,16.80542,1.634,"3",4278.94619965615,64314.7203640446,27933.3333333333
"1",14,"P","2",69.1939697265625,14.21438,2.666,"2",15004.691757502,12133.3333333333,8605.25167584419
"1",7,"K","1",97.8144836425781,14.4927,1.72,"2",0,0,35233.3333333333
"1",34,"P","2",48.8677101135254,55.67504,1.032,"2",260156.466164518,73033.3333333333,87255.0528592624
"1",7,"P","2",107.026123046875,40.306627,1.548,"2",203112.853137679,28230.9124399908,184688.569417875
"1",9.5,"P","3",157.733139038086,64.78444,1.5652,"1",0,32262.0143572489,200083.220464452
"1",28,"P","2",213.559112548828,92.8125,0.8686,"1",0,50593.9053662587,97498.3585195892
"1",19.1,"P","2",114.004188537598,92.8125,0.774,"1",530554.075687823,33.3333333333333,71231.2155977668
"1",21,"P","2",137.736297607422,85.78128,0.774,"1",0,66072.7289963427,103561.500436432
"1",33.5,"P","2",77.5410842895508,92.8125,0.9288,"1",0,10264.4096467644,56910.3667033836
"1",6.6,"P","2",91.9438018798828,56.846915,3.354,"2",74842.2147084707,347679.981301936,23529.3879921858
"1",34,"P","2",185.776382446289,27.54695,3.225,"2",72315.5997685955,27066.6666666667,89603.4498737713
"1",6.6,"P","3",187.705764770508,63.57035,1.419,"1",27153.9197312212,62750.433057795,63698.9738506575
"1",6.46,"P","2",92.6338729858398,54.54694,1.548,"2",106631.780380848,13666.6666666667,149139.88672857
"1",14,"P","2",151.537689208984,92.8125,1.118,"1",355558.003712023,143314.601767783,151069.481198744
"2",15,"K","1",151.636047363281,52.750065,1.763,"2",145618.954591844,60058.7365649641,298034.587068369
"2",4,"P","2",109.062316894531,65.5313,2.58,"1",110737.577076986,31292.8725246285,29250.3599918758
"1",6,"K","1",118.183631896973,22.5938,2.3822,"1",21285.5827434415,466.666666666667,460700.695882689
"1",17,"P","2",205.061096191406,92.8125,0.8686,"1",0,6627.05681100488,151391.271297075
"1",10,"P","3",127.364227294922,60.47505,1.548,"2",18903.8454741187,4833.33333333333,295672.769430833
"2",2,"P","2",85.3960266113281,46.1876,1.72,"1",485383.747960231,82432.9009848026,40084.303391539
"1",4.7,"P","2",105.526405334473,89.7375,0.946,"1",192048.57109338,118403.443784189,78497.9556797674
"1",5,"K/Ka","1",81.2546920776367,23.25005,2.3822,"1",0,5296.07109154264,185888.08042099
"1",5,"P","2",232.976837158203,79.4938,1.032,"1",18666.6666666667,82302.3328473171,283403.637474851
"2",5.74,"P","2",94.7217483520508,92.8125,1.376,"1",138076.254104891,11368.7889238199,141461.393195833
"1",12.2,"P","2",213.500625610352,55.04067,1.634,"2",45091.9268445112,30434.8109861884,309382.99197298
"1",13.2,"P","2",63.880313873291,19.69961,3.354,"3",0,16254.8961501801,48962.8506353823
"1",16.9,"P","2",207.686325073242,92.8125,2.064,"1",0,8907.54971106847,291641.274307119
"1",33,"K","1",93.2671203613281,46.0063,2.752,"2",301806.935483801,13679.0826583592,29155.0785402879
"1",16.8,"P","2",144.587936401367,13.1011,4.902,"2",0,0,4967.0709396402
"1",8.75,"P","3",197.835357666016,27.492265,1.548,"2",0,86703.6451236537,42533.6955411515
"1",5.04,"P","2",204.592437744141,92.8125,4.1796,"1",14185.731672938,21527.899452881,106628.035002415
"1",4,"K","1",173.989379882812,32.5001,1.548,"3",66.6666666666667,6333.33333333333,322371.082486378
"1",9,"P","2",145.145614624023,83.43754,0.774,"1",0,8640.93713428204,190901.462578091
"1",9.21,"P","3",213.849609375,22.5938,2.15,"3",110075.920537242,69416.7959346126,58154.9415511545
"1",4.1,"P","3",192.673751831055,26.55632,1.72,"1",32126.7657215856,211025.674492619,49887.6105546951
"1",4,"K/Ka","2",152.019241333008,31.26994,1.935,"1",62700.190326263,22715.16811525,205081.226281958
"1",6.3,"P","3",318.064910888672,42.66258,1.634,"2",0,114470.974963838,182234.856177257
"1",16.2,"P","3",179.76579284668,19.74599,2.666,"2",0,1245739.39856738,9583.88853975339
"1",15.7,"P","2",160.577545166016,92.8125,0.8686,"1",0,7344.35886980888,98094.1586452303
"1",18,"P","3",518.395385742188,15.1885,3.612,"2",0,66.6666666666667,222000.640637988
"1",6.9,"P","3",220.809463500977,72.193776,2.1328,"1",33.3333333333333,4333.33333333333,246554.316378074
"1",25,"P","2",93.4477386474609,14.70918,2.494,"2",455562.047238604,46334.9656005468,4946.81242009004
"1",10,"P","3",119.47875213623,19.74599,2.666,"2",56017.8833160549,91860.3876154579,197321.127219864
"1",7.3,"K","1",28.2719402313232,14.21438,3.44,"2",6364.96066402178,10266.6666666667,46854.1873498509
"1",18,"P","3",208.847183227539,54.37193,1.548,"2",18465.9509757495,12623.0515266381,83296.550230029
"1",5,"P","2",219.025283813477,16.80542,1.634,"3",155972.155617915,95982.6666907366,53938.3742964283
"1",6,"P","2",22.7556457519531,92.8125,1.0664,"1",6650.40794325372,124522.572515867,22301.3027697802
"1",6,"P","2",142.196823120117,92.8125,0.8686,"1",11251.1362913608,8399.09438757071,101608.76132672
"1",32,"P","2",85.1490249633789,92.8125,1.118,"1",248050.140698277,63786.9401813756,114154.947179249
"1",12,"P","2",266.082916259766,31.26994,1.935,"1",0,12047.8402772297,104129.181401528
"1",46,"K","2",54.204402923584,92.8125,2.6316,"1",286492.819723694,4695.43706766951,429922.184525943
"1",38.05,"P","2",60.6278114318848,70.33129,0.946,"1",887387.176439111,7478.91905700477,78574.7674531303
"1",16,"P","2",80.6564331054688,12.2248918,1.29,"2",0,126230.680770772,103043.747559479
"1",5.35,"P","2",69.3692855834961,92.8125,1.376,"1",110287.633384151,2200,75033.9247024308
"1",2.5,"P","3",216.266220092773,13.03926,2.15,"2",105957.062538876,68914.7194108053,72191.9340455207
"1",13,"P","3",243.015426635742,58.48131,1.29,"2",0,0,0
"1",25,"K","1",37.1528244018555,14.054969,2.2704,"2",95878.9347295329,2633.33333333333,830726.132294742
"2",11,"P","2",168.505035400391,46.1876,2.15,"2",180586.891559563,121619.22538865,300746.993600952
"1",7,"K/Ka","1",105.371604919434,22.5938,2.3822,"1",333.333333333333,11700,203149.828968376
"1",10,"P","3",347.842346191406,53.33288,2.451,"1",0,7.92510708173116,153791.284901223
"1",8.4,"K","1",134.046447753906,15.88649,0.774,"2",0,24384.7512580988,180422.611097541
"1",18,"K","2",117.581336975098,31.83849,4.644,"2",20041.7071137189,14017.6271678773,251446.526256064
